data	safety_endpoint	positive_counts	negative_counts	ML_model	num_trials	best_trial	tp(train)	fp(train)	fn(train)	tn(train)	tp	fp	fn	tn	balanced_accuracy(train)	balanced_accuracy	precision(train)	precision	recall(train)	recall	f1_score(train)	f1_score(validation)	f1_score	roc_auc_score(train)	roc_auc_score	mcc(train)	mcc	pr_auc_score(train)	pr_auc_score	time
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10005419	150(22.49%)	517 (77.51%)	XGBoost	50	11	86	61	29	357	13	20	22	79	0.8009465363012274	0.5847041847041847	0.5850340136054422	0.3939393939393939	0.7478260869565218	0.3714285714285714	0.6564885496183207	0.2728585281984348	0.3823529411764706	0.8009465363012274	0.6845598845598846	0.5539927564118773	0.1727304183766053	0.4919127027595441	0.4109711774431136	10.708459023634592
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027417	120(17.99%)	547 (82.01%)	XGBoost	50	45	65	67	31	370	9	23	15	87	0.7618826277650649	0.5829545454545455	0.4924242424242424	0.28125	0.6770833333333334	0.375	0.5701754385964913	0.3785997088322669	0.3214285714285714	0.7618826277650648	0.6359848484848485	0.4662876025706746	0.1492097051007631	0.3915735983190251	0.2846014374422535	9.19580771525701
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10072970	97(14.54%)	570 (85.46%)	XGBoost	50	11	50	41	24	418	6	20	17	91	0.7931755284696461	0.5403446925186055	0.5494505494505495	0.2307692307692307	0.6756756756756757	0.2608695652173913	0.6060606060606061	0.1376607263704037	0.2448979591836734	0.7931755284696461	0.6051703877790834	0.5388254299548806	0.0769384196112321	0.4162785138394894	0.2206452722994756	11.590896312395731
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10027458	33(4.95%)	634 (95.05%)	XGBoost	50	0	3	0	18	512	0	0	12	122	0.5714285714285714	0.5	1.0	0.0	0.1428571428571428	0.0	0.25	0.0	0.0	0.5714285714285714	0.6372950819672131	0.3714907681700576	0.0	0.1766282497989815	0.2100685782594389	6.144147992134094
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10037087	66(9.9%)	601 (90.1%)	XGBoost	50	45	39	14	11	469	4	7	12	111	0.8755072463768117	0.5953389830508475	0.7358490566037735	0.3636363636363636	0.78	0.25	0.7572815533980584	0.3989743589743589	0.2962962962962963	0.8755072463768115	0.7648305084745763	0.7317257390554501	0.2252436765341766	0.5946001628376226	0.450813423723986	7.933193902174632
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10014581	37(5.55%)	630 (94.45%)	XGBoost	50	8	18	25	12	478	1	13	6	114	0.7751491053677932	0.5202474690663667	0.4186046511627907	0.0714285714285714	0.6	0.1428571428571428	0.4931506849315069	0.0285714285714285	0.0952380952380952	0.7751491053677934	0.5669291338582677	0.4657045196960416	0.0294575741410058	0.2736768619922335	0.0807295292009488	5.287313429514567
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10023509	130(19.49%)	537 (80.51%)	XGBoost	50	8	69	58	31	375	8	16	22	88	0.7780254041570438	0.5564102564102564	0.5433070866141733	0.3333333333333333	0.69	0.2666666666666666	0.6079295154185023	0.2876876876876876	0.2962962962962963	0.7780254041570439	0.6044871794871796	0.5095579096153707	0.1226488281343733	0.4330432406080572	0.3503559736282235	7.344513698418935
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10018852	77(11.54%)	590 (88.46%)	XGBoost	50	6	48	81	20	384	4	27	5	98	0.7658444022770399	0.6142222222222222	0.3720930232558139	0.1290322580645161	0.7058823529411765	0.4444444444444444	0.4873096446700508	0.356565202218	0.1999999999999999	0.76584440227704	0.6275555555555555	0.4141454657117174	0.1355992860264417	0.3001773509264083	0.1021609537403061	7.944673907756806
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10050031	90(13.49%)	577 (86.51%)	XGBoost	50	46	52	20	16	445	2	8	20	104	0.8608475648323846	0.5097402597402597	0.7222222222222222	0.2	0.7647058823529411	0.0909090909090909	0.7428571428571428	0.2245158350421508	0.125	0.8608475648323846	0.6168831168831169	0.7043978088883638	0.0274606013235756	0.5823063434254251	0.2749205764861341	6.731754453976949
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10029282	86(12.89%)	581 (87.11%)	XGBoost	50	27	55	9	9	460	4	5	18	107	0.9200926172707888	0.5685876623376623	0.859375	0.4444444444444444	0.859375	0.1818181818181818	0.859375	0.4377306903622693	0.2580645161290322	0.920092617270789	0.7885551948051948	0.8401852345415778	0.2030112415940659	0.7554109440959194	0.4614036358940754	9.91735380490621
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10035155	99(14.84%)	568 (85.16%)	XGBoost	50	11	44	32	35	422	4	14	16	100	0.7432387219093292	0.5385964912280702	0.5789473684210527	0.2222222222222222	0.5569620253164557	0.2	0.567741935483871	0.2399494949494949	0.2105263157894737	0.743238721909329	0.606578947368421	0.4943554021261505	0.0806640451277993	0.3881177401432191	0.2226778620611454	8.719948518276215
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10033546	48(7.2%)	619 (92.8%)	XGBoost	50	22	31	24	6	472	2	11	9	112	0.8947253705318221	0.5461936437546193	0.5636363636363636	0.1538461538461538	0.8378378378378378	0.1818181818181818	0.6739130434782609	0.3535964912280701	0.1666666666666666	0.8947253705318221	0.6430155210643016	0.6595860227712148	0.0856834122337105	0.4834929078831517	0.1841062158803237	8.358705127239228
ECFP4 fingerprints, RDKit 1D descriptors, Mordred descriptors, Physicochemical properties	10020649	85(12.74%)	582 (87.26%)	XGBoost	50	21	44	46	20	423	4	9	17	104	0.7947094882729211	0.5554150863885376	0.4888888888888889	0.3076923076923077	0.6875	0.1904761904761904	0.5714285714285714	0.1642311311876529	0.2352941176470588	0.7947094882729211	0.5204382638010956	0.5114196427513807	0.1361264497607169	0.3736345632687096	0.2112608617067819	7.390085776646932
